Taxon Name	Available at Nursery?	Nurseries	Percent of Nurseries with this Taxon
Prunus emarginata var. emarginata	False		0.0
Prunus emarginata var. crenulata	False		0.0
Prunus emarginata var. mollis	False		0.0
Prenanthes	False		0.0
Prosartes hookeri	True	OxbowFarmandConservationCenter, 	7.69
Prosartes hookeri var. oregana	False		0.0
Disporum hookeri var. oreganum	False		0.0
Disporum oreganum	False		0.0
Prosartes oregana	False		0.0
Prunus laurocerasus	False		0.0
Cerasus laurocerasus	False		0.0
Laurocerasus officinalis	False		0.0
Proboscidea louisianica	False		0.0
Proboscidea louisiana orth. var.	False		0.0
Proboscidea louisianica ssp. louisianica	False		0.0
Martynia louisiana orth. var.	False		0.0
Martynia louisianica	False		0.0
Martynia proboscidea	False		0.0
Proboscidea jussieui	False		0.0
Prunus lusitanica	False		0.0
Prunus lusitanica f. myrtifolia hort.	False		0.0
Prunus mahaleb	False		0.0
Cerasus mahaleb	False		0.0
Proboscidea	False		0.0
Prosartes	True	OxbowFarmandConservationCenter, 	7.69
Prunus padus	False		0.0
Prunus emarginata]	False		0.0
Prunus serotina	False		0.0
Prosartes smithii	False		0.0
Disporum smithii	True	InsidePassageSeeds, 	7.69
Prosartes menziesii	False		0.0
Uvularia smithii	False		0.0
Prunus spinosa	False		0.0
Prunus subcordata	False		0.0
Prunus subcordata var. subcordata	False		0.0
Prosartes trachycarpa	False		0.0
Disporum trachycarpum f.	False		0.0
Disporum trachycarpum f. var. subglabrum	False		0.0
Prunella	True	FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	30.77
Prunus	True	DerbyCanyonNatives, DesertJewelsNursery, FourthCornerNursery, InsidePassageSeeds, LandHSeeds, OxbowFarmandConservationCenter, 	46.15
Prunus virginiana	True	DerbyCanyonNatives, DesertJewelsNursery, FourthCornerNursery, LandHSeeds, 	30.77
Prunus virginiana var. demissa	False		0.0
Prunus demissa	False		0.0
Prunus virginiana ssp. demissa	False		0.0
Prunus virginiana var. melanocarpa	False		0.0
Padus melanocarpa	False		0.0
Padus virginiana ssp. melanocarpa	False		0.0
Prunus melanocarpa	False		0.0
Prunus virginiana ssp. melanocarpa	False		0.0
Prunella vulgaris	True	FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	30.77
Prunella vulgaris ssp. lanceolata	False		0.0
Prunella vulgaris var. elongata	False		0.0
Prunella vulgaris var. lanceolata	False		0.0
Prunella vulgaris ssp. vulgaris	False		0.0
Prunella caroliniana	False		0.0
Prunella vulgaris var. atropurpurea	False		0.0
Prunella vulgaris var. calvescens	False		0.0
Prunella vulgaris var. hispida	False		0.0
Prunella vulgaris var. minor	False		0.0
Prunella vulgaris var. nana	False		0.0
Prunella vulgaris var. parviflora	False		0.0
Prunella vulgaris var. rouleauiana	False		0.0
Prunella vulgaris var. vulgaris	False		0.0
Psathyrostachys	True	LandHSeeds, 	7.69
Psilocarphus brevissimus	False		0.0
Psilocarphus brevissimus var. brevissimus	False		0.0
Pseudognaphalium canescens	False		0.0
Pseudognaphalium californicum	False		0.0
Gnaphalium californicum	False		0.0
Pseudognaphalium canescens ssp. thermale	False		0.0
Gnaphalium canescens ssp. thermale	False		0.0
Gnaphalium microcephalum ssp. thermale	False		0.0
Gnaphalium microcephalum var. thermale	False		0.0
Gnaphalium thermale	False		0.0
Pseudognaphalium microcephalum var. thermale	False		0.0
Psilocarphus elatior	False		0.0
Pseudofumaria	False		0.0
Pseudostellaria	False		0.0
Pseudoroegneria	True	DesertJewelsNursery, LandHSeeds, 	15.38
×Pseudelymus	False		0.0
Pseudognaphalium	False		0.0
Pseudolysimachion	False		0.0
Pseudotsuga	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, HimaNursery, IFANursery, OxbowFarmandConservationCenter, 	46.15
Psilocarphus	False		0.0
Pseudostellaria jamesiana	False		0.0
Alsine glutinosa	False		0.0
Alsine jamesiana	False		0.0
Alsine jamesii	False		0.0
Arenaria jamesiana	False		0.0
Stellaria jamesiana	False		0.0
Psathyrostachys juncea	True	LandHSeeds, 	7.69
Elymus junceus	False		0.0
×Leymostachys korovinii	False		0.0
Psoralidium lanceolatum	False		0.0
Psoralea lanceolata	False		0.0
Psoralea lanceolata ssp. scabra	False		0.0
Psoralea lanceolata var. purshii	False		0.0
Psoralea lanceolata var. stenophylla	False		0.0
Psoralea lanceolata var. stenostachys	False		0.0
Psoralea micrantha	False		0.0
Psoralea scabra	False		0.0
Psoralea stenostachys	False		0.0
Psoralidium lanceolatum var. stenophyllum	False		0.0
Psoralidium lanceolatum var. stenostachys	False		0.0
Psoralidium stenophyllum	False		0.0
Pseudolysimachion longifolium	False		0.0
Veronica longifolia	False		0.0
Pseudofumaria lutea	False		0.0
Corydalis lutea	False		0.0
Pseudognaphalium luteoalbum	False		0.0
Gnaphalium luteoalbum	False		0.0
Pseudognaphalium macounii	False		0.0
Gnaphalium decurrens	False		0.0
Gnaphalium macounii	False		0.0
Pseudognaphalium viscosum	False		0.0
Pseudotsuga menziesii	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, HimaNursery, OxbowFarmandConservationCenter, 	38.46
Pseudotsuga menziesii var. glauca	False		0.0
Pseudotsuga flahaultii	False		0.0
Pseudotsuga menziesii var. flahaultii	False		0.0
Pseudotsuga taxifolia var. glauca	False		0.0
Pseudotsuga menziesii var. menziesii	False		0.0
Pseudotsuga mucronata	False		0.0
Pseudotsuga taxifolia	False		0.0
Psilocarphus oregonus	False		0.0
Psoralidium	False		0.0
×Pseudelymus saxicola elymoides spicata]	False		0.0
Agropyron saxicola	False		0.0
×Agrositanion saxicola	False		0.0
Elymus saxicola	False		0.0
Pseudoroegneria spicata	True	DesertJewelsNursery, LandHSeeds, 	15.38
Pseudoroegneria spicata ssp. inermis	True	LandHSeeds, 	7.69
Agropyron inerme	False		0.0
Agropyron spicatum var. inerme	False		0.0
Pseudoroegneria spicata ssp. spicata	True	LandHSeeds, 	7.69
Agropyron spicatum	True	DesertJewelsNursery, 	7.69
Agropyron spicatum var. pubescens	False		0.0
Agropyron vaseyi	False		0.0
Elymus spicatus	False		0.0
Elytrigia spicata	False		0.0
Roegneria spicata	False		0.0
Pseudognaphalium stramineum	False		0.0
Gnaphalium chilense	False		0.0
Gnaphalium chilense var. confertifolium	False		0.0
Gnaphalium stramineum	False		0.0
Psilocarphus tenellus	False		0.0
Psilocarphus tenellus var. tenellus	False		0.0
Pterospora andromedea	False		0.0
Pteridium aquilinum	False		0.0
Pteridium aquilinum var. pubescens	False		0.0
Pteridium aquilinum ssp. lanuginosum	False		0.0
Pteridium aquilinum var. lanuginosum	False		0.0
Pteridium	False		0.0
Pterospora	False		0.0
Pteryxia	False		0.0
Pteryxia terebinthina	False		0.0
Pteryxia terebinthina var. foeniculacea	False		0.0
Cymopterus terebinthinus var. foeniculaceus	False		0.0
Pteryxia terebinthina var. terebinthina	False		0.0
Cymopterus terebinthinus	False		0.0
Puccinellia	True	LandHSeeds, 	7.69
Puccinellia distans	True	LandHSeeds, 	7.69
Puccinellia distans ssp. distans	False		0.0
Poa distans	False		0.0
Puccinellia distans var. tenuis	False		0.0
Puccinellia retroflexa	False		0.0
Puccinellia suksdorfii	False		0.0
Pueraria	False		0.0
Puccinellia lemmonii	False		0.0
Pulsatilla	True	DesertJewelsNursery, 	7.69
Puccinellia lucida	False		0.0
Puccinellia maritima	False		0.0
Glyceria maritima	False		0.0
Puccinellia americana	False		0.0
Pueraria montana	False		0.0
Pueraria montana var. lobata	False		0.0
Dolichos lobatus	False		0.0
Pueraria hirsuta	False		0.0
Pueraria lobata	False		0.0
Pueraria lobata var. thomsonii	False		0.0
Pueraria thunbergiana	False		0.0
Puccinellia nutkaensis	False		0.0
Phippsia nutkaensis	False		0.0
Puccinellia grandis	False		0.0
Puccinellia nuttalliana	True	LandHSeeds, 	7.69
Puccinellia airoides	False		0.0
Puccinellia cusickii	False		0.0
Pulsatilla occidentalis	False		0.0
Anemone occidentalis	True	InsidePassageSeeds, 	7.69
Pulsatilla patens	True	DesertJewelsNursery, 	7.69
Pulsatilla patens ssp. multifida	False		0.0
Anemone ludoviciana nom. illeg.	False		0.0
Anemone nuttalliana	False		0.0
Anemone patens var. multifida	False		0.0
Anemone patens var. nuttalliana	False		0.0
Anemone patens var. wolfgangiana	False		0.0
Pulsatilla hirsutissima	False		0.0
Pulsatilla ludoviciana nom. illeg.	False		0.0
Pulsatilla nuttalliana	False		0.0
Pulsatilla patens ssp. hirsutissima	False		0.0
Puccinellia pumila	False		0.0
Puccinellia kurilensis p.p.	False		0.0
Purshia	True	DerbyCanyonNatives, FourthCornerNursery, LandHSeeds, 	23.08
Puccinellia rupestris	False		0.0
Glyceria rupestris	False		0.0
Purshia tridentata	True	DerbyCanyonNatives, FourthCornerNursery, LandHSeeds, 	23.08
Purshia tridentata var. tridentata	False		0.0
Pyrola asarifolia	False		0.0
Pyrola asarifolia ssp. asarifolia	False		0.0
Pyrola asarifolia var. incarnata	False		0.0
Pyrola asarifolia var. ovata	False		0.0
Pyrola asarifolia var. purpurea	False		0.0
Pyrola californica	False		0.0
Pyrola elata	False		0.0
Pyrola rotundifolia ssp. asarifolia	False		0.0
Pyrola uliginosa	False		0.0
Pyrola uliginosa var. gracilis	False		0.0
Pyrola asarifolia ssp. bracteata	False		0.0
Pyrola asarifolia var. bracteata	False		0.0
Pyrola bracteata	False		0.0
Pyrola bracteata var. hillii	False		0.0
Pyrrocoma carthamoides	False		0.0
Pyrrocoma carthamoides var. carthamoides	False		0.0
Haplopappus carthamoides	False		0.0
Haplopappus carthamoides ssp. rigidus	False		0.0
Haplopappus carthamoides var. erythropappus	False		0.0
Haplopappus carthamoides var. rigidus	False		0.0
Haplopappus carthamoides var. typicus	False		0.0
Pyrrocoma carthamoides var. cusickii	False		0.0
Haplopappus carthamoides ssp. cusickii	False		0.0
Haplopappus carthamoides var. cusickii	False		0.0
Pyrola chlorantha	False		0.0
Pyrola chlorantha var. convoluta	False		0.0
Pyrola chlorantha var. paucifolia	False		0.0
Pyrola chlorantha var. revoluta	False		0.0
Pyrola convoluta	False		0.0
Pyrola oxypetala	False		0.0
Pyrola virens	False		0.0
Pyrola virens var. convoluta	False		0.0
Pyrola virens var. saximontana	False		0.0
Pyrus communis	False		0.0
Pyrrocoma hirta	False		0.0
Pyrrocoma hirta var. sonchifolia	False		0.0
Haplopappus hirtus ssp. sonchifolius	False		0.0
Haplopappus hirtus var. sonchifolius	False		0.0
Pyrrocoma sonchifolia	False		0.0
Pyrrocoma liatriformis	False		0.0
Haplopappus integrifolius ssp. liatriformis	False		0.0
Haplopappus liatriformis	False		0.0
Haplopappus racemosus ssp. liatriformis	False		0.0
Pyrola minor	False		0.0
Braxilia minor	False		0.0
Erxlebenia minor	False		0.0
Pyrola minor var. parviflora	False		0.0
Pyrola picta	False		0.0
Pyrola aphylla	False		0.0
Pyrola aphylla var. leptosepala	False		0.0
Pyrola aphylla var. paucifolia	False		0.0
Pyrola blanda	False		0.0
Pyrola conardiana	False		0.0
Pyrola dentata	False		0.0
Pyrola dentata var. apophylla	False		0.0
Pyrola dentata var. integra	False		0.0
Pyrola pallida	False		0.0
Pyrola paradoxa	False		0.0
Pyrola picta ssp. dentata	False		0.0
Pyrola picta ssp. integra	False		0.0
Pyrola picta ssp. pallida	False		0.0
Pyrola picta var. dentata	False		0.0
Pyrola septentrionalis	False		0.0
Pyrola sparsifolia	False		0.0
Pyrola	False		0.0
Pyrrocoma	False		0.0
Pyrus	True	InsidePassageSeeds, 	7.69
Pyrrocoma scaberula	False		0.0
Haplopappus integrifolius ssp. scaberulus	False		0.0
Quercus	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, HimaNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	53.85
Quercus garryana	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, HimaNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	53.85
Quercus garryana var. garryana	False		0.0
Ranunculus abortivus	False		0.0
Ranunculus abortivus ssp. acrolasius	False		0.0
Ranunculus abortivus var. acrolasius	False		0.0
Ranunculus abortivus var. eucyclus	False		0.0
Ranunculus abortivus var. indivisus	False		0.0
Ranunculus abortivus var. typicus	False		0.0
Ranunculus acriformis	False		0.0
Ranunculus acris	False		0.0
Ranunculus acris var. acris	False		0.0
Ranunculus acris ssp. strigulosus	False		0.0
Ranunculus acris var. latisectus	False		0.0
Ranunculus acris var. stevenii	False		0.0
Ranunculus acris var. typicus	False		0.0
Ranunculus acris var. villosus	False		0.0
Ranunculus boreanus	False		0.0
Ranunculus acriformis var. montanensis	False		0.0
Ranunculus alismifolius	False		0.0
Ranunculus alismifolius var. alismellus	False		0.0
Ranunculus alismifolius var. alismifolius	False		0.0
Ranunculus alismifolius var. hartwegii	False		0.0
Ranunculus alismifolius var. lemmonii	False		0.0
Ranunculus alismifolius var. typicus	False		0.0
Ranunculus hartwegii	False		0.0
Ranunculus lemmonii	False		0.0
Ranunculus aquatilis	False		0.0
Batrachium aquatile	False		0.0
Ranunculus aquatilis var. hispidulus	False		0.0
Ranunculus aquatilis var. typicus	False		0.0
Ranunculus trichophyllus var. hispidulus	False		0.0
Ranunculus arvensis	False		0.0
Ranunculus arvensis var. tuberculatus	False		0.0
Ranunculus bulbosus	False		0.0
Ranunculus bulbosus var. dissectus	False		0.0
Ranunculus bulbosus var. valdepubens	False		0.0
Ranunculus californicus	False		0.0
Ranunculus californicus var. austromontanus	False		0.0
Ranunculus californicus var. cuneatus	False		0.0
Ranunculus californicus var. gratus	False		0.0
Ranunculus californicus var. rugulosus	False		0.0
Ranunculus californicus var. typicus	False		0.0
Ranunculus rugulosus	False		0.0
Ranunculus cardiophyllus	False		0.0
Ranunculus cardiophyllus var. subsagittatus	False		0.0
Ranunculus cardiophyllus var. typicus	False		0.0
Ranunculus cymbalaria	False		0.0
Cyrtorhyncha cymbalaria	False		0.0
Cyrtorhyncha cymbalaria ssp. alpina	False		0.0
Halerpestes cymbalaria	False		0.0
Halerpestes cymbalaria ssp. saximontana	False		0.0
Ranunculus cymbalaria ssp. saximontanus	False		0.0
Ranunculus cymbalaria var. alpinus	False		0.0
Ranunculus cymbalaria var. saximontanus	False		0.0
Ranunculus cymbalaria var. typicus	False		0.0
Ranunculus eschscholtzii	False		0.0
Ranunculus eschscholtzii var. eschscholtzii	False		0.0
Ranunculus eschscholtzii var. typicus	False		0.0
Ranunculus nivalis var. eschscholtzii	False		0.0
Ranunculus ficaria	False		0.0
Ficaria verna	False		0.0
Ranunculus ficaria var. bulbifera	False		0.0
Ranunculus ficaria ssp. bulbifera	False		0.0
Ranunculus flabellaris	False		0.0
Ranunculus delphiniifolius	False		0.0
Ranunculus flammula	False		0.0
Ranunculus flammula var. filiformis	False		0.0
Ranunculus filiformis	False		0.0
Ranunculus flammula var. reptans	False		0.0
Ranunculus reptans	False		0.0
Ranunculus reptans var. filiformis	False		0.0
Ranunculus reptans var. intermedius	False		0.0
Ranunculus flammula var. flammula	False		0.0
Ranunculus filiformis var. ovalis	False		0.0
Ranunculus flammula var. angustifolius	False		0.0
Ranunculus flammula var. genuinus	False		0.0
Ranunculus flammula var. ovalis	False		0.0
Ranunculus flammula var. samolifolius	False		0.0
Ranunculus reptans var. ovalis	False		0.0
Ranunculus glaberrimus	False		0.0
Ranunculus glaberrimus var. ellipticus	False		0.0
Ranunculus ellipticus	False		0.0
Ranunculus glaberrimus var. buddii	False		0.0
Ranunculus glaberrimus var. glaberrimus	False		0.0
Ranunculus glaberrimus var. typicus	False		0.0
Ranunculus gmelinii	False		0.0
Ranunculus gmelinii ssp. purshii	False		0.0
Ranunculus gmelinii var. hookeri	False		0.0
Ranunculus gmelinii var. limosus	False		0.0
Ranunculus gmelinii var. prolificus	False		0.0
Ranunculus gmelinii var. purshii	False		0.0
Ranunculus gmelinii var. terrestris	False		0.0
Ranunculus gmelinii var. typicus	False		0.0
Ranunculus limosus	False		0.0
Ranunculus purshii	False		0.0
Ranunculus hebecarpus	False		0.0
Ranunculus inamoenus	False		0.0
Ranunculus inamoenus var. alpeophilus	False		0.0
Ranunculus alpeophilus	False		0.0
Rainiera	False		0.0
Ranunculus inamoenus var. inamoenus	False		0.0
Ranunculus affinis var. micropetalus	False		0.0
Ranunculus inamoenus var. typicus	False		0.0
Ranunculus longirostris	False		0.0
Batrachium circinatum	False		0.0
Batrachium circinatum ssp. subrigidum	False		0.0
Batrachium longirostre	False		0.0
Ranunculus amphibius	False		0.0
Ranunculus aquatilis var. diffusus p.p.	False		0.0
Ranunculus aquatilis var. longirostris	False		0.0
Ranunculus aquatilis var. subrigidus	False		0.0
Ranunculus circinatus	False		0.0
Ranunculus circinatus var. subrigidus	False		0.0
Ranunculus subrigidus	False		0.0
Ranunculus usneoides	False		0.0
Ranunculus macounii	False		0.0
Ranunculus macounii var. oreganus	False		0.0
Ranunculus muricatus	False		0.0
Ranunculus	True	FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	30.77
Ranunculus occidentalis	True	FourthCornerNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	30.77
Ranunculus occidentalis var. occidentalis	False		0.0
Ranunculus eisenii	False		0.0
Ranunculus howellii	False		0.0
Ranunculus occidentalis var. dissectus	False		0.0
Ranunculus occidentalis var. eisenii	False		0.0
Ranunculus occidentalis var. howellii	False		0.0
Ranunculus occidentalis var. rattanii	False		0.0
Ranunculus occidentalis var. typicus	False		0.0
Ranunculus occidentalis var. ultramontanus	False		0.0
Ranunculus orthorhynchus	False		0.0
Ranunculus orthorhynchus var. orthorhynchus	False		0.0
Ranunculus orthorhynchus ssp. alaschensis	False		0.0
Ranunculus orthorhynchus ssp. platyphyllus	False		0.0
Ranunculus orthorhynchus var. alaschensis	False		0.0
Ranunculus orthorhynchus var. hallii	False		0.0
Ranunculus orthorhynchus var. platyphyllus	False		0.0
Ranunculus orthorhynchus var. typicus	False		0.0
Ranunculus parviflorus	False		0.0
Ranunculus pedatifidus	False		0.0
Ranunculus pensylvanicus f.	False		0.0
Ranunculus pedatifidus var. affinis	False		0.0
Ranunculus affinis	False		0.0
Ranunculus arcticus	False		0.0
Ranunculus pedatifidus ssp. affinis	False		0.0
Ranunculus pedatifidus var. leiocarpus	False		0.0
Raphanus	True	LandHSeeds, 	7.69
Ranunculus populago	False		0.0
Ranunculus pygmaeus	False		0.0
Ranunculus pygmaeus var. pygmaeus	False		0.0
Raphanus raphanistrum	False		0.0
Ranunculus recurvatus	False		0.0
Ranunculus repens	False		0.0
Ranunculus repens var. degeneratus	False		0.0
Ranunculus repens var. erectus	False		0.0
Ranunculus repens var. glabratus	False		0.0
Ranunculus repens var. linearilobus	False		0.0
Ranunculus repens var. pleniflorus	False		0.0
Ranunculus repens var. typicus	False		0.0
Ranunculus repens var. villosus	False		0.0
Ranunculus recurvatus var. recurvatus	False		0.0
Ranunculus recurvatus var. adpressipilis	False		0.0
Ranunculus recurvatus var. typicus	False		0.0
Ranunculus rhomboideus	False		0.0
Ranunculus ovalis	False		0.0
Ranunculus sardous	False		0.0
Ranunculus parvulus	False		0.0
Raphanus sativus	True	LandHSeeds, 	7.69
Raphanus raphanistrum var. sativus	False		0.0
Raphanus sativus var. longipinnatus	True	LandHSeeds, 	7.69
Raphanus sativus var. sativus	False		0.0
Ranunculus sceleratus	False		0.0
Ranunculus sceleratus var. multifidus	False		0.0
Ranunculus sceleratus ssp. multifidus	False		0.0
Ranunculus sceleratus var. sceleratus	False		0.0
Hecatonia scelerata	False		0.0
Ranunculus sceleratus var. typicus	False		0.0
Rainiera stricta	False		0.0
Luina stricta	False		0.0
Ranunculus suksdorfii	False		0.0
Ranunculus eschscholtzii var. suksdorfii	False		0.0
Ranunculus trichophyllus	False		0.0
Ranunculus triternatus	False		0.0
Ranunculus glaberrimus var. reconditus	False		0.0
Ranunculus reconditus nom. illeg.	False		0.0
Ranunculus trichophyllus var. trichophyllus	False		0.0
Batrachium flaccidum	False		0.0
Batrachium porteri	False		0.0
Batrachium trichophyllum	False		0.0
Ranunculus aquatilis var. calvescens	False		0.0
Ranunculus aquatilis var. capillaceus	False		0.0
Ranunculus aquatilis var. harrisii	False		0.0
Ranunculus aquatilis var. lalondei	False		0.0
Ranunculus aquatilis var. porteri	False		0.0
Ranunculus aquatilis var. trichophyllus	False		0.0
Ranunculus flaccidus	False		0.0
Ranunculus trichophyllus var. calvescens	False		0.0
Ranunculus trichophyllus var. typicus	False		0.0
Ranunculus uncinatus	False		0.0
Ranunculus uncinatus var. parviflorus	False		0.0
Ranunculus bongardii	False		0.0
Ranunculus occidentalis var. parviflorus	False		0.0
Ranunculus uncinatus var. uncinatus	False		0.0
Ranunculus bongardii var. tenellus	False		0.0
Ranunculus uncinatus var. typicus	False		0.0
Ranunculus verecundus	False		0.0
Reseda alba	False		0.0
Reseda luteola	False		0.0
Reseda luteola ssp. gussonei	False		0.0
Reseda	False		0.0
Rhamnus alnifolia	False		0.0
Rhododendron albiflorum	False		0.0
Rhynchospora alba	False		0.0
Rhynchospora luquillensis	False		0.0
Rhododendron albiflorum var. albiflorum	False		0.0
Azaleastrum albiflorum	False		0.0
Rhamnus	True	BurntRidgeNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, 	30.77
Rhus glabra	True	DerbyCanyonNatives, FourthCornerNursery, HimaNursery, LandHSeeds, 	30.77
Rhus calophylla	False		0.0
Rhus glabra var. cismontana	False		0.0
Rhus glabra var. laciniata	False		0.0
Rhus glabra var. occidentalis	False		0.0
Rhodiola integrifolia	False		0.0
Rhinanthus	True	InsidePassageSeeds, NorthwestMeadowscapes, 	15.38
Rhodiola integrifolia ssp. integrifolia	False		0.0
Sedum alaskanum	False		0.0
Sedum integrifolium	False		0.0
Sedum rosea ssp. integrifolium	False		0.0
Sedum rosea var. alaskanum	False		0.0
Sedum rosea var. frigidum	False		0.0
Sedum rosea var. integrifolium	False		0.0
Sedum roseum ssp. integrifolium orth. var.	False		0.0
Sedum roseum var. alaskanum orth. var.	False		0.0
Sedum roseum var. frigidum orth. var.	False		0.0
Sedum roseum var. integrifolium orth. var.	False		0.0
Tolmachevia integrifolia	False		0.0
Rhododendron macrophyllum	True	FourthCornerNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	30.77
Rhododendron californicum	False		0.0
Rhinanthus minor	True	NorthwestMeadowscapes, 	7.69
Rhinanthus minor ssp. groenlandicus	False		0.0
Rhinanthus arcticus	False		0.0
Rhinanthus borealis	False		0.0
Rhinanthus groenlandicus	False		0.0
Rhinanthus minor ssp. borealis	False		0.0
Rhinanthus minor ssp. minor	False		0.0
Rhinanthus borealis ssp. kyrolliae	False		0.0
Rhinanthus crista-galli p.p.	False		0.0
Rhinanthus crista-galli var. fallax	False		0.0
Rhinanthus kyrolliae	False		0.0
Rhinanthus rigidus	False		0.0
Rhinanthus stenophyllus	False		0.0
Rhodiola	False		0.0
Rhododendron	True	FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	38.46
Rhus trilobata	True	FourthCornerNursery, 	7.69
Rhus trilobata var. trilobata	False		0.0
Rhus aromatica ssp. flabelliformis	False		0.0
Rhus aromatica ssp. trilobata	False		0.0
Rhus aromatica var. flabelliformis	False		0.0
Rhus aromatica var. trilobata	False		0.0
Schmaltzia trilobata	False		0.0
Rhus	True	DerbyCanyonNatives, FourthCornerNursery, HimaNursery, LandHSeeds, 	30.77
Rhynchospora	False		0.0
Raymondiella nom. inval.	False		0.0
Ribes acerifolium	False		0.0
Ribes howellii	False		0.0
Ribes aureum	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, LandHSeeds, 	30.77
Ribes aureum var. aureum	False		0.0
Chrysobotrya aurea	False		0.0
Ribes	True	BurntRidgeNursery, DerbyCanyonNatives, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, LandHSeeds, OxbowFarmandConservationCenter, 	61.54
Ribes bracteosum	True	FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	23.08
Ribes cereum	True	DerbyCanyonNatives, FourthCornerNursery, LandHSeeds, 	23.08
Ribes cereum var. colubrinum	False		0.0
Ribes cereum var. cereum	False		0.0
Ribes reniforme	False		0.0
Ribes viscidulum	False		0.0
Ribes divaricatum	True	FourthCornerNursery, InsidePassageSeeds, 	15.38
Ribes divaricatum var. divaricatum	False		0.0
Grossularia divaricata	False		0.0
Ribes divaricatum var. glabriflorum	False		0.0
Ribes divaricatum var. rigidum	False		0.0
Ribes suksdorfii	False		0.0
Rigiopappus	False		0.0
Ribes hudsonianum	False		0.0
Ribes hudsonianum var. hudsonianum	False		0.0
Ribes hudsonianum var. petiolare	False		0.0
Ribes petiolare	False		0.0
Ribes inerme	False		0.0
Ribes inerme var. inerme	False		0.0
Grossularia inermis	False		0.0
Grossularia inermis var. pubescens	False		0.0
Ribes divaricatum var. inerme	False		0.0
Ribes inerme var. subarmatum	False		0.0
Ribes valicola	False		0.0
Ribes lacustre	True	FourthCornerNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	23.08
Limnobotrya lacustris	False		0.0
Ribes lacustre var. parvulum	False		0.0
Ribes oxycanthoides var. lacustre	False		0.0
Ribes laxiflorum	False		0.0
Ribes coloradense	False		0.0
Rigiopappus leptocladus	False		0.0
Ribes lobbii	True	InsidePassageSeeds, 	7.69
Grossularia lobbii	False		0.0
Ribes montigenum	False		0.0
Limnobotrya montigena	False		0.0
Ribes lacustre var. molle	False		0.0
Ribes lentum	False		0.0
Ribes nubigenum	False		0.0
Ribes niveum	False		0.0
Ribes oxyacanthoides	False		0.0
Ribes oxyacanthoides ssp. cognatum	False		0.0
Grossularia cognata	False		0.0
Ribes cognatum	False		0.0
Ribes oxyacanthoides ssp. irriguum	False		0.0
Grossularia irrigua	False		0.0
Grossularia nonscripta	False		0.0
Ribes divaricatum var. irriguum	False		0.0
Ribes irriguum	False		0.0
Ribes leucoderme	False		0.0
Ribes nonscripta	False		0.0
Ribes oxyacanthoides var. irriguum	False		0.0
Ribes oxyacanthoides var. leucoderme	False		0.0
Ribes rubrum	False		0.0
Ribes sativum	False		0.0
Ribes sylvestre	False		0.0
Ribes vulgare	False		0.0
Ribes sanguineum	True	BurntRidgeNursery, DerbyCanyonNatives, FiretrailNursery, FourthCornerNursery, HimaNursery, InsidePassageSeeds, OxbowFarmandConservationCenter, 	53.85
Ribes sanguineum var. sanguineum	False		0.0
Ribes triste	False		0.0
Ribes rubrum var. alaskanum	False		0.0
Ribes rubrum var. propinquum	False		0.0
Ribes triste var. albinervium	False		0.0
Ribes velutinum	False		0.0
Ribes velutinum var. gooddingii	False		0.0
Ribes gooddingii	False		0.0
Ribes viscosissimum	False		0.0
Ribes viscosissimum var. hallii	False		0.0
Ribes watsonianum	False		0.0
Grossularia watsoniana	False		0.0
Ribes wolfii	False		0.0
Ribes mogollonicum	False		0.0
Rorippa austriaca	False		0.0
Nasturtium austriacum	False		0.0
Robinia	False		0.0
Rosa canina	False		0.0
Rosa corymbifera	False		0.0
Rorippa columbiae	False		0.0
Nasturtium sinuatum var. columbiae	False		0.0
Rorippa calycina var. columbiae	False		0.0
Rorippa curvisiliqua	False		0.0
Rorippa curvipes	False		0.0
Rorippa curvipes var. curvipes	False		0.0
Rorippa curvisiliqua var. curvisiliqua	False		0.0
Nasturtium curvisiliqua	False		0.0
Radicula curvisiliqua	False		0.0
Sisymbrium curvisiliqua	False		0.0
