Taxon Name	Available at Nursery?	Nurseries	Percent of Nurseries with this Taxon
Proustia	False		0.0
Primula parryi	False		0.0
Prosopis palmeri	False		0.0
Prosaptia palauensis	False		0.0
Proboscidea parviflora	False		0.0
Proserpinaca palustris	False		0.0
Prosopis pallida	False		0.0
Prosopis limensis	False		0.0
Prunus padus	False		0.0
Proserpinaca palustris var. amblyogona	False		0.0
Proserpinaca amblyogona	False		0.0
Proserpinaca palustris var. crebra	False		0.0
Proboscidea parviflora ssp. parviflora var. hohokamiana	False		0.0
Proserpinaca palustris var. palustris	False		0.0
Proserpinaca palustris var. latifolia	False		0.0
Proserpinaca platycarpa	False		0.0
Proboscidea parviflora ssp. parviflora	False		0.0
Proboscidea parviflora ssp. parviflora var. parviflora	False		0.0
Martynia parviflora	False		0.0
Proboscidea crassibracteata	False		0.0
Proboscidea parviflora ssp. gracillima	False		0.0
Proboscidea parviflora ssp. sinaloensis	False		0.0
Proserpinaca pectinata	False		0.0
Prunus pensylvanica f.	False		0.0
Prunus persica	False		0.0
Prescotia pellucida	False		0.0
Prunus pedunculata	False		0.0
Procris pedunculata	False		0.0
Pritchardia perlmanii	False		0.0
Prunus persica var. nucipersica	False		0.0
Prunus persica var. nectarina	False		0.0
Prunus pensylvanica f. var. pensylvanica	False		0.0
Cerasus pensylvanica f.)	False		0.0
Prunus persica var. persica	False		0.0
Amygdalus persica	False		0.0
Persica vulgaris	False		0.0
Prunus pensylvanica f. var. saximontana	False		0.0
Prunus pensylvanica f. ssp. corymbulosa	False		0.0
Proatriplex pleiantha	False		0.0
Atriplex pleiantha	False		0.0
Prunus pleuradenia	False		0.0
Priva portoricensis	False		0.0
Primula sp.)	False		0.0
Prosopis pubescens	False		0.0
Strombocarpa odorata	False		0.0
Primula pulverulenta	False		0.0
Prunus pumila	True	FourthCornerNursery, 	4.17
Prunus	True	DerbyCanyonNatives, DesertJewelsNursery, FourthCornerNursery, FriendlyNativesNursery, InsidePassageSeeds, LandHSeeds, OxbowFarmandConservationCenter, PlantasNativaLLC, PlantsoftheWild, RainierSeeds, StormLakeGrowers, WildlandsNursery, WoodbrookNativePlantNursery, 	54.17
Prunus pumila var. besseyi	False		0.0
Cerasus pumila ssp. besseyi	False		0.0
Prunus besseyi	False		0.0
Prunus pumila ssp. besseyi	False		0.0
Prunus pumila var. depressa	False		0.0
Prunus depressa	False		0.0
Prunus pumila var. pumila	False		0.0
Cerasus pumila	False		0.0
Prosthechea pygmaea	False		0.0
Coelia triptera	False		0.0
Encyclia pygmaea	False		0.0
Epidendrum pygmaeum	False		0.0
Hormidium pygmaeum f.	False		0.0
Hormidium tripterum	False		0.0
Preissia quadrata	False		0.0
Preissia quadrata ssp. hyperborea	False		0.0
Preissia quadrata ssp. quadrata	False		0.0
Prenanthes racemosa	False		0.0
Prenanthes racemosa var. multiflora	False		0.0
Prenanthes racemosa ssp. multiflora	False		0.0
Prenanthes racemosa var. racemosa	False		0.0
Nabalus racemosus	False		0.0
Prenanthes racemosa var. pinnatifida	False		0.0
Prenanthes racemosa ssp. racemosa	False		0.0
Pritchardia remota	False		0.0
Pritchardia remota ssp. remota	False		0.0
Prosopis reptans	False		0.0
Prosopis reptans var. cinerascens	False		0.0
Prosopis cinerascens	False		0.0
Prunus rivularis	False		0.0
Prunus reverchonii	False		0.0
Prenanthes roanensis	False		0.0
Nabalus cylindricus	False		0.0
Nabalus roanensis	False		0.0
Prenanthes cylindrica	False		0.0
Prosopis rojasiana	False		0.0
Primula rusbyi	False		0.0
Primula ellisiae	False		0.0
Prosopis ruizlealii	False		0.0
Prosopis ruscifolia	False		0.0
Protoblastenia rupestris	False		0.0
Prenanthes sagittata	False		0.0
Prenanthes alata var. sagittata	False		0.0
Proboscidea sabulosa	False		0.0
Prunus salicina	False		0.0
Prunus triflora	False		0.0
Protothelenella santessonii	False		0.0
Prunus salicina var. mandshurica	False		0.0
Prunus ussuriensis	False		0.0
Pritchardia schattaueri	False		0.0
Prenanthes serpentaria	False		0.0
Nabalus integrifolius	False		0.0
Nabalus serpentarius	False		0.0
Prenanthes integrifolia	False		0.0
Prunus serotina	False		0.0
Prunus serrulata	False		0.0
Prosopis sericantha	False		0.0
Premna serratifolia	False		0.0
Prunus serotina ssp. capuli	False		0.0
Prunus serotina var. salicifolia	False		0.0
Prunus serotina var. eximia	False		0.0
Prunus serotina ssp. eximia	False		0.0
Prunus serotina var. rufula	False		0.0
Prunus virens var. rufula	False		0.0
Prunus serotina var. serotina	False		0.0
Prunus serotina var. virens	False		0.0
Prunus virens	False		0.0
Prinsepia sinensis	False		0.0
Prosartes smithii	False		0.0
Disporum smithii	True	InsidePassageSeeds, 	4.17
Prosartes menziesii	False		0.0
Uvularia smithii	False		0.0
Prunus spinosa	False		0.0
Primula specuicola	False		0.0
Primula hunnewellii	False		0.0
Proboscidea spicata	False		0.0
Protothelenella sphinctrinoides	False		0.0
Microglaena sphinctrinoides	False		0.0
Protothelenella sphinctrinoidella	False		0.0
Primula stricta	False		0.0
Primula hornemanniana	False		0.0
Prescotia stachyodes	False		0.0
Cranichis stachyodes	False		0.0
Prescottia stachyodes orth. var.	False		0.0
Prosopis strombulifera	False		0.0
Primula suffrutescens	False		0.0
Prunus subcordata	False		0.0
Prunus susquehanae hort.	False		0.0
Prunus cuneata	False		0.0
Prunus pumila var. cuneata	False		0.0
Prunus pumila var. susquehanae	False		0.0
Prunus subhirtella	False		0.0
Prasanthus suecicus	False		0.0
Prunus subcordata var. kelloggii	False		0.0
Prunus subcordata var. oregana	False		0.0
Prunus subcordata var. rubicunda	False		0.0
Prunus subcordata var. subcordata	False		0.0
Prosopis tamarugo	False		0.0
Prunus texana	False		0.0
Protoblastenia terricola	False		0.0
Prunus tenella	False		0.0
Amygdalus nana	False		0.0
Prosopis torquata	False		0.0
Prunus tomentosa	False		0.0
Cerasus tomentosa	False		0.0
Prenanthes trifoliolata	False		0.0
Nabalus trifoliolatus	False		0.0
Prunus triloba	False		0.0
Louiseania triloba	False		0.0
Prosartes trachycarpa	False		0.0
Disporum trachycarpum f.	False		0.0
Disporum trachycarpum f. var. subglabrum	False		0.0
Primula tschuktschorum	False		0.0
Primula tschuktschorum ssp. beringensis	False		0.0
Primula tschuktschorum var. beringensis	False		0.0
Prunus umbellata	False		0.0
Prunus umbellata var. injuncunda	False		0.0
Prunus injuncunda	False		0.0
Prunus umbellata var. umbellata	False		0.0
Prunus mitis	False		0.0
Prunus umbellata var. tarda	False		0.0
Prunella	True	FourthCornerNursery, FriendlyNativesNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	20.83
Proustia vanillosma	False		0.0
Proustia krugiana	False		0.0
Prosopis velutina	False		0.0
Neltuma velutina	False		0.0
Prosopis articulata	False		0.0
Prosopis chilensis var. velutina	False		0.0
Prosopis juliflora p.p.	False		0.0
Prosopis juliflora var. articulata	False		0.0
Prosopis juliflora var. velutina	False		0.0
Primula veris	False		0.0
Prunus virginiana	True	DerbyCanyonNatives, DesertJewelsNursery, FourthCornerNursery, LandHSeeds, PlantasNativaLLC, PlantsoftheWild, RainierSeeds, StormLakeGrowers, WildlandsNursery, WoodbrookNativePlantNursery, 	41.67
Pritchardia viscosa	False		0.0
Prunus virginiana var. demissa	False		0.0
Prunus demissa	False		0.0
Prunus virginiana ssp. demissa	False		0.0
Prunus virginiana var. melanocarpa	False		0.0
Padus melanocarpa	False		0.0
Padus virginiana ssp. melanocarpa	False		0.0
Prunus melanocarpa	False		0.0
Prunus virginiana ssp. melanocarpa	False		0.0
Prunus virginiana var. virginiana	False		0.0
Padus nana	False		0.0
Padus virginiana	False		0.0
Prunella vulgaris	True	FourthCornerNursery, FriendlyNativesNursery, InsidePassageSeeds, NorthwestMeadowscapes, OxbowFarmandConservationCenter, 	20.83
Prunella vulgaris ssp. aleutica	False		0.0
Prunella vulgaris var. aleutica	False		0.0
Prunella vulgaris ssp. lanceolata	False		0.0
Prunella vulgaris var. elongata	False		0.0
Prunella vulgaris var. lanceolata	False		0.0
Prunella vulgaris ssp. vulgaris	False		0.0
Prunella caroliniana	False		0.0
Prunella vulgaris var. atropurpurea	False		0.0
Prunella vulgaris var. calvescens	False		0.0
Prunella vulgaris var. hispida	False		0.0
Prunella vulgaris var. minor	False		0.0
Prunella vulgaris var. nana	False		0.0
Prunella vulgaris var. parviflora	False		0.0
Prunella vulgaris var. rouleauiana	False		0.0
Prunella vulgaris var. vulgaris	False		0.0
Pritchardia waialealeana	False		0.0
Pritchardia woodii	False		0.0
Psilocaulon absimile	False		0.0
Psacalium	False		0.0
Pseudocalymma alliaceum	False		0.0
Psidium amplexicaule	False		0.0
Pseudolarix amabilis	False		0.0
Chrysolarix amabilis	False		0.0
Psathyrotes annua	False		0.0
Bulbostylis annua	False		0.0
Pseudocyphellaria anomala	False		0.0
Pseudocyphellaria anthraspis	False		0.0
Sticta anthraspis	False		0.0
Pseudoclappia arenaria	False		0.0
Pseudognaphalium arizonicum	False		0.0
Gnaphalium arizonicum	False		0.0
Psorothamnus arborescens	False		0.0
Psorothamnus arborescens var. arborescens	False		0.0
Dalea arborescens	False		0.0
Dalea fremontii var. saundersii	False		0.0
Psorothamnus arborescens var. minutifolius	False		0.0
Dalea fremontii var. minutifolia	False		0.0
Psorothamnus arborescens var. pubescens	False		0.0
Dalea amoena	False		0.0
Dalea amoena var. pubescens	False		0.0
Dalea fremontii var. pubescens	False		0.0
Psorothamnus arborescens var. simplifolius	False		0.0
Dalea californica	False		0.0
Dalea fremontii var. simplifolia	False		0.0
Psilactis asteroides	False		0.0
Aster boltoniae	False		0.0
Machaeranthera boltoniae	False		0.0
Psilactis leptos	False		0.0
Pseudoleskea atricha	False		0.0
Lescuraea atricha	False		0.0
Pseudognaphalium attenuatum	False		0.0
Gnaphalium attenuatum	False		0.0
Psathyrotes	False		0.0
Psathyrostachys	True	LandHSeeds, RainierSeeds, 	8.33
Psathyrotopsis	False		0.0
Pseudocyphellaria aurata	False		0.0
Sticta aurata	False		0.0
Pseudocrossidium aureum	False		0.0
Barbula aurea	False		0.0
Tortula aurea	False		0.0
Pseudognaphalium austrotexanum	False		0.0
Pseudobahia bahiifolia	False		0.0
Psilostrophe bakeri	False		0.0
Pseudoleskea baileyi	False		0.0
Lescuraea baileyi	False		0.0
Psychotria berteriana	False		0.0
Pseudognaphalium biolettii	False		0.0
Gnaphalium bicolor	False		0.0
Pseudognaphalium bicolor	False		0.0
Psilocarphus brevissimus	False		0.0
Pseudognaphalium brachypterum	False		0.0
Gnaphalium brachypterum	False		0.0
Psychotria brachiata	False		0.0
Psychotria brownei	False		0.0
Psilactis brevilingulata	False		0.0
Machaeranthera brevilingulata	False		0.0
Psilocarphus brevissimus var. brevissimus	False		0.0
Psilocarphus brevissimus var. multiflorus	False		0.0
Psidium cattleianum	False		0.0
Psidium cattleianum var. littorale	False		0.0
Psidium littorale	False		0.0
Psilopilum cavifolium	False		0.0
Oligotrichum laevigatum var. cavifolium	False		0.0
Pseudognaphalium canescens	False		0.0
Pseudognaphalium californicum	False		0.0
Gnaphalium californicum	False		0.0
Pseuderanthemum carruthersii	False		0.0
Psidium calyptranthoides	False		0.0
Psora californica	False		0.0
Pseudobraunia californica	False		0.0
Braunia californica	False		0.0
Pseuderanthemum carruthersii var. atropurpureum	False		0.0
Pseudognaphalium canescens ssp. beneolens	False		0.0
Gnaphalium beneolens	False		0.0
Gnaphalium canescens ssp. beneolens	False		0.0
Pseudognaphalium canescens ssp. canescens	False		0.0
Gnaphalium canescens	False		0.0
Gnaphalium canescens ssp. canescens	False		0.0
Gnaphalium wrightii	False		0.0
Pseuderanthemum carruthersii var. carruthersii	False		0.0
Pseudognaphalium canescens ssp. microcephalum	False		0.0
Gnaphalium canescens ssp. microcephalum	False		0.0
Gnaphalium microcephalum	False		0.0
Pseudognaphalium microcephalum	False		0.0
Pseudognaphalium canescens ssp. thermale	False		0.0
Gnaphalium canescens ssp. thermale	False		0.0
Gnaphalium microcephalum var. thermale	False		0.0
Gnaphalium microcephalum ssp. thermale	False		0.0
Gnaphalium thermale	False		0.0
Pseudognaphalium microcephalum var. thermale	False		0.0
Psora cerebriformis	False		0.0
Pseudogynoxys chenopodioides	False		0.0
Senecio confusus	False		0.0
Psychotria cheathamiana	False		0.0
Pseudobryum cinclidioides	False		0.0
Mnium cinclidioides	False		0.0
Plagiomnium cinclidioides	False		0.0
Pseudevernia cladonia	False		0.0
Parmelia cladonia	False		0.0
Psilolechia clavulifera	False		0.0
Lecidea adirondackii	False		0.0
Psorinia conglomerata	False		0.0
Toninia conglomerata	False		0.0
Psilostrophe cooperi	True	RainierSeeds, 	4.17
Riddellia cooperi	False		0.0
Psilotum complanatum	False		0.0
Pseudevernia consocians	False		0.0
Psora crenata	False		0.0
Lecidea coroniformis	False		0.0
Lecidea crenata	False		0.0
Pseudocyphellaria crocata	False		0.0
Pseudocyphellaria mougeotiana	False		0.0
Sticta crocata	False		0.0
Psoroglaena cubensis	False		0.0
Psoroglaena cubensis var. cubensis	False		0.0
Psoroglaena cubensis var. teretiloba	False		0.0
Pseudorontium cyathiferum	False		0.0
Antirrhinum cyathiferum	False		0.0
Psychotria deflexa	False		0.0
Psychotria patens	False		0.0
Psacalium decompositum	False		0.0
Cacalia decomposita	False		0.0
Odontotrichum decompositum	False		0.0
Psora decipiens	False		0.0
Lecidea decipiens	False		0.0
Pseudotaxiphyllum distichaceum	False		0.0
Isopterygium distichaceum	False		0.0
Isopterygium subfalcatum	False		0.0
Plagiothecium subfalcatum	False		0.0
Taxiphyllum howellianum	False		0.0
Psychotria diospyrifolia	False		0.0
Psychotria domingensis	False		0.0
Palicourea domingensis	False		0.0
Pseudocryphaea domingensis	False		0.0
Pseudocryphaea flagellifera	False		0.0
Pseudognaphalium domingense	False		0.0
Gnaphalium domingense	False		0.0
Gnaphalium portoricense	False		0.0
Psilocarphus elatior	False		0.0
Pseudotaxiphyllum elegans	False		0.0
Isopterygium borrerianum	False		0.0
Isopterygium borrerianum var. gracilens	False		0.0
Isopterygium borrerianum var. terrestre	False		0.0
Isopterygium elegans	False		0.0
Isopterygium elegans var. gracilens	False		0.0
Isopterygium elegans var. schimperi	False		0.0
Isopterygium elegans var. terrestre	False		0.0
Plagiothecium elegans	False		0.0
Plagiothecium elegans var. gracilens	False		0.0
Pseudognaphalium elegans	False		0.0
Gnaphalium elegans	False		0.0
Pseudobombax ellipticum	False		0.0
Bombax ellipticum	False		0.0
Pachira fastuosa	False		0.0
Psorothamnus emoryi	False		0.0
Dalea emoryi	False		0.0
Psorothamnus emoryi var. arenarius	False		0.0
Pseudanamomis	False		0.0
Pseudogynoxys	False		0.0
Pseudofumaria	False		0.0
Pseudelephantopus	False		0.0
Pseudolmedia	False		0.0
Pseudobahia	False		0.0
Pseudostellaria	False		0.0
Pseuderanthemum	False		0.0
Pseudoroegneria	True	DesertJewelsNursery, LandHSeeds, RainierSeeds, 	12.5
×Pseudelymus	False		0.0
Pseudorontium	False		0.0
Pseudolepicolea	False		0.0
Pseudephemerum	False		0.0
Pseudobraunia	False		0.0
Pseudobryum	False		0.0
Pseudocrossidium	False		0.0
Pseudoclappia	False		0.0
Pseudoditrichum	False		0.0
Pseudoleskeella	False		0.0
Pseudoscleropodium	False		0.0
Pseudephebe	False		0.0
Pseudevernia	False		0.0
Pseudocyphellaria	False		0.0
Pseudoparmelia	False		0.0
Pseudopyrenula	False		0.0
Pseudocalliergon	False		0.0
Pseudocryphaea	False		0.0
Pseudocymopterus	False		0.0
Pseudoleskea	False		0.0
Pseudotaxiphyllum	False		0.0
Pseudognaphalium	False		0.0
Pseudabutilon	False		0.0
Pseudocydonia	False		0.0
Pseudolarix nom. cons.	False		0.0
Pseudopanax	False		0.0
Pseudarthria	False		0.0
Pseudophoenix	False		0.0
Pseudolysimachion	False		0.0
Pseudobombax	False		0.0
Pseudocalymma	False		0.0
Pseudorchis	False		0.0
Pseuderia	False		0.0
Pseudotsuga	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, HimaNursery, IFANursery, OxbowFarmandConservationCenter, PlantasNativaLLC, PlantsoftheWild, RainierSeeds, SoundNativePlants, StormLakeGrowers, WabashFarms, WildlandsNursery, WoodbrookNativePlantNursery, 	58.33
Pseudophegopteris	False		0.0
Pseudosasa	False		0.0
Psychotria fauriei	False		0.0
Psilotrichum ferrugineum	False		0.0
Psorothamnus fremontii	False		0.0
Psidium friedrichsthalianum	False		0.0
Pseudolepicolea fryei	False		0.0
Psorothamnus fremontii var. attenuatus	False		0.0
Psorothamnus fremontii var. fremontii	False		0.0
Dalea fremontii	False		0.0
Dalea fremontii var. johnsonii	False		0.0
Psychotria garberiana	False		0.0
Psilactis gentryi	False		0.0
Machaeranthera mexicana	False		0.0
Pseudoroegneria geniculata	False		0.0
Pseudoroegneria geniculata ssp. scythica	False		0.0
Elytrigia scythica	False		0.0
Psora globifera	False		0.0
Lecidea globifera	False		0.0
Psilostrophe gnaphalioides	False		0.0
Psychotria grandiflora	False		0.0
Psychotria grandis	False		0.0
Psychotria greenwelliae	False		0.0
Psychotria psychotrioides	False		0.0
Psidium guajava	False		0.0
Psychotria guadalupensis	False		0.0
Psidium guineense	False		0.0
Psidium araca	False		0.0
Psychotria guadalupensis ssp. grosourdyana	False		0.0
Psychotria grosourdyana	False		0.0
Psychotria guadalupensis ssp. guadalupensis	False		0.0
Psychotria hathewayi	False		0.0
Psychotria hawaiiensis	False		0.0
Psorotichia hassei	False		0.0
Psychotria hathewayi var. brevipetiolata	False		0.0
Psychotria hawaiiensis var. hillebrandii	False		0.0
Psychotria hathewayi var. hathewayi	False		0.0
Psychotria waianensis	False		0.0
Psychotria hawaiiensis var. hawaiiensis	False		0.0
Psychotria hawaiiensis var. scoriacea	False		0.0
Psychotria hawaiiensis var. glomerata	False		0.0
Pseudobahia heermannii	False		0.0
Pseudobahia bahiifolia var. pinnatifida	False		0.0
Psychotria hexandra	False		0.0
Pseudognaphalium helleri	False		0.0
Psilactis heterocarpa	False		0.0
Machaeranthera heterocarpa	False		0.0
Psychotria hexandra ssp. hexandra	False		0.0
Psychotria hexandra ssp. hexandra var. hexandra	False		0.0
Psychotria hexandra ssp. hexandra var. hirta	False		0.0
Psychotria hexandra ssp. oahuensis var. hosakana	False		0.0
Pseudognaphalium helleri ssp. helleri	False		0.0
Gnaphalium helleri	False		0.0
Gnaphalium obtusifolium var. helleri	False		0.0
Psychotria hexandra ssp. hexandra var. kealiae	False		0.0
Pseudognaphalium helleri ssp. micradenium	False		0.0
Gnaphalium helleri var. micradenium	False		0.0
Gnaphalium obtusifolium var. micradenium	False		0.0
Pseudognaphalium micradenium	False		0.0
Psychotria hexandra ssp. oahuensis	False		0.0
Psychotria hexandra ssp. oahuensis var. oahuensis	False		0.0
Psychotria hexandra ssp. oahuensis var. rockii	False		0.0
Psychotria hexandra var. st.-johnii	False		0.0
Psora himalayana	False		0.0
Psychotria hobdyi	False		0.0
Psychotria hoffmannseggiana	False		0.0
Pseudocrossidium hornschuchianum	False		0.0
Pseudotaxiphyllum homomallifolium	False		0.0
Isopterygium homomallifolium	False		0.0
Pseudarthria hookeri	False		0.0
Psychotria hombroniana	False		0.0
Psychotria honbroniana	False		0.0
Psychotria hombroniana var. canfieldiae	False		0.0
Psychotria hombroniana var. hombroniana	False		0.0
Psychotria hombroniana var. hirtella	False		0.0
Psychotria hombroniana var. peliliuensis	False		0.0
Psychotria hombroniana var. squarrosa	False		0.0
Psychotria hoffmannseggiana var. tribracteata	False		0.0
Psychotria involucrata	False		0.0
Psoroma hypnorum	False		0.0
Pannaria hypnorum	False		0.0
Psora icterica	False		0.0
Lecidea icterica	False		0.0
Psidium	False		0.0
Psiguria	False		0.0
Psilactis	False		0.0
Psilocarphus	False		0.0
Psilostrophe	True	RainierSeeds, 	4.17
Psilotum	False		0.0
Psilochilus	False		0.0
Psilopilum	False		0.0
Psilolechia	False		0.0
Psilocaulon	False		0.0
Psilotrichum	False		0.0
Psilurus	False		0.0
Psychotria insularum	False		0.0
Psychotria insularum var. paradisi	False		0.0
Pseuderanthemum inclusum	False		0.0
Pseudevernia intensa	False		0.0
Evernia furfuracea	False		0.0
Parmelia furfuracea	False		0.0
Pseudevernia furfuracea	False		0.0
Pseudoleskea incurvata	False		0.0
Psilurus incurvus	False		0.0
Psilurus aristatus	False		0.0
Pseudoleskea incurvata var. gigantea	False		0.0
Lescuraea incurvata var. gigantea	False		0.0
Pseudoleskea incurvata var. incurvata	False		0.0
Lescuraea incurvata	False		0.0
Pseudoleskea atrovirens	False		0.0
Pseudoleskea falcicuspis	False		0.0
Pseudoleskea oligoclada	False		0.0
Pseudoleskea incurvata var. tenuiretis	False		0.0
Lescuraea incurvata var. tenuiretis	False		0.0
Pseudosasa japonica	False		0.0
Arundinaria japonica	False		0.0
Sasa japonica	False		0.0
Pseudostellaria jamesiana	False		0.0
Alsine glutinosa	False		0.0
Alsine jamesiana	False		0.0
Alsine jamesii	False		0.0
Arenaria jamesiana	False		0.0
Stellaria jamesiana	False		0.0
Pseudognaphalium jaliscense	False		0.0
Gnaphalium jaliscense	False		0.0
Psoralidium junceum	False		0.0
Psoralea juncea	False		0.0
Psathyrostachys juncea	True	LandHSeeds, RainierSeeds, 	8.33
Elymus junceus	False		0.0
×Leymostachys korovinii	False		0.0
Pseudoleskea julacea	False		0.0
Lescuraea iliamniana	False		0.0
Lescuraea julacea	False		0.0
Pseudoleskea iliamniana	False		0.0
Psychotria kaduana	False		0.0
Psychotria kaduana var. longissima	False		0.0
Psychotria kaduana var. pubiflora	False		0.0
Psychotria leptocarpa	False		0.0
Psychotria longissima	False		0.0
Pseudolarix kaempferi	False		0.0
Pseudophegopteris keraudreniana	False		0.0
Psorothamnus kingii	False		0.0
Dalea kingii	False		0.0
Pseudoroegneria kosaninii	False		0.0
Agropyron kosaninii	False		0.0
Psychotria kosraensis	False		0.0
Psychilis kraenzlinii	False		0.0
Encyclia kraenzlinii	False		0.0
Epidendrum kraenzlinii	False		0.0
Psychilis krugii	False		0.0
Encyclia krugii	False		0.0
Epidendrum krugii	False		0.0
Psoralidium lanceolatum	False		0.0
Psoralea lanceolata	False		0.0
Psoralea lanceolata var. purshii	False		0.0
Psoralea lanceolata var. stenophylla	False		0.0
Psoralea lanceolata var. stenostachys	False		0.0
Psoralea lanceolata ssp. scabra	False		0.0
Psoralidium lanceolatum var. stenophyllum	False		0.0
Psoralidium lanceolatum var. stenostachys	False		0.0
Psoralea micrantha	False		0.0
Psoralea scabra	False		0.0
Psoralea stenostachys	False		0.0
Psoralidium stenophyllum	False		0.0
Psilopilum laevigatum	False		0.0
Oligotrichum laevigatum	False		0.0
Psilopilum arcticum	False		0.0
Pseudopanax laetus	False		0.0
Psychotria leptothyrsa	False		0.0
Pseudognaphalium leucocephalum	False		0.0
Gnaphalium leucocephalum	False		0.0
Psychotria leptothyrsa var. longicarpa	False		0.0
Psychotria ligustrifolia	False		0.0
Myrstiphyllum ligustrifolium	False		0.0
Psychotria bahamensis	False		0.0
Pseudoroegneria libanotica	False		0.0
Agropyron libanoticum	False		0.0
Psidium longipes	False		0.0
Pseudocymopterus longiradiatus	False		0.0
Cymopterus longiradiatus	False		0.0
Pseudolysimachion longifolium	False		0.0
Veronica longifolia	False		0.0
Psidium longipes var. longipes	False		0.0
Eugenia bahamensis	False		0.0
Eugenia longipes	False		0.0
Mosiera bahamensis	False		0.0
Mosiera longipes	False		0.0
Myrtus bahamensis	False		0.0
Myrtus verrucosa	False		0.0
Psidium littorale var. longipes	False		0.0
Psidium longipes var. orbiculare	False		0.0
Psidium insulanum	False		0.0
Pseudofumaria lutea	False		0.0
Corydalis lutea	False		0.0
Psilolechia lucida	False		0.0
Lecidea lucida	False		0.0
Psora luridella	False		0.0
Lecidea luridella	False		0.0
Pseudognaphalium luteoalbum	False		0.0
Gnaphalium luteoalbum	False		0.0
Pseudotsuga macrocarpa	False		0.0
Pseudognaphalium macounii	False		0.0
Gnaphalium decurrens	False		0.0
Gnaphalium macounii	False		0.0
Pseudognaphalium viscosum	False		0.0
Pseudocyphellaria mallota	False		0.0
Psychotria malaspinae	False		0.0
Psychotria maleolens	False		0.0
Psychotria maricaensis	False		0.0
Psychotria mariniana	False		0.0
Psychotria hawaiiensis var. glabrithyrsa	False		0.0
Psychotria mauiensis	False		0.0
Psychotria hawaiiensis var. molokaiensis	False		0.0
Psychotria hawaiiensis var. rotundifolia	False		0.0
Psychotria mauiensis var. subcordata	False		0.0
Psilochilus macrophyllus	False		0.0
Pogonia macrophylla	False		0.0
Psychilis macconnelliae	False		0.0
Pseudotsuga menziesii	True	BurntRidgeNursery, DerbyCanyonNatives, FourthCornerNursery, HimaNursery, OxbowFarmandConservationCenter, PlantasNativaLLC, PlantsoftheWild, RainierSeeds, SoundNativePlants, StormLakeGrowers, WabashFarms, WildlandsNursery, WoodbrookNativePlantNursery, 	54.17
Pseudotsuga menziesii var. glauca	False		0.0
Pseudotsuga flahaultii	False		0.0
Pseudotsuga menziesii var. flahaultii	False		0.0
Pseudotsuga taxifolia var. glauca	False		0.0
Pseudotsuga menziesii var. menziesii	False		0.0
Pseudotsuga mucronata	False		0.0
Pseudotsuga taxifolia	False		0.0
Psychotria microdon	False		0.0
Psychotria pinularis	False		0.0
Rondeletia microdon	False		0.0
Psorotichia minuta	False		0.0
Pseudoditrichum mirabile	False		0.0
Pseudephebe minuscula	False		0.0
Alectoria minuscula	False		0.0
Pseuderia micronesiaca	False		0.0
Pseudocymopterus montanus	False		0.0
Cymopterus lemmonii	False		0.0
Pseudocymopterus tidestromii	False		0.0
Thaspium montanum	False		0.0
Psychilis monensis	False		0.0
Psora montana	False		0.0
Psidium montanum	False		0.0
Psychotria mycetoides	False		0.0
Psychotria nervosa	False		0.0
Psychotria lanceolata	False		0.0
Psychotria nervosa var. lanceolata	False		0.0
Psychotria portoricensis	False		0.0
Psychotria undata	False		0.0
Psychotria nervosa var. rufescens	False		0.0
Psora nipponica	False		0.0
Lecidea novomexicana	False		0.0
Psora novomexicana de	False		0.0
Psorotichia nigra	False		0.0
Pseudephemerum nitidum	False		0.0
Pleuridium axillare	False		0.0
Psilotum nudum	False		0.0
Psychotria nutans	False		0.0
Pseudocrossidium obtusulum	False		0.0
Barbula platyneura	False		0.0
Desmatodon ellesmerensis	False		0.0
Pseudocrossidium revolutum var. obtusulum	False		0.0
Pseudognaphalium obtusifolium	False		0.0
Pseudognaphalium obtusifolium ssp. obtusifolium	False		0.0
Gnaphalium obtusifolium	False		0.0
Pseudognaphalium obtusifolium ssp. praecox	False		0.0
Gnaphalium obtusifolium var. praecox	False		0.0
Pseudognaphalium obtusifolium ssp. saxicola	False		0.0
Gnaphalium obtusifolium var. saxicola	False		0.0
Gnaphalium saxicola	False		0.0
Psydrax odorata	False		0.0
Canthium odoratum	False		0.0
Canthium odoratum var. tinianense	False		0.0
Psophocarpus	False		0.0
Psilocarphus oregonus	False		0.0
Psoralidium	False		0.0
Psora	False		0.0
Psorinia	False		0.0
Psorothamnus	False		0.0
Psoroma	False		0.0
Psorotichia	False		0.0
Psoroglaena	False		0.0
Psorula	False		0.0
Psiguria ottoniana	False		0.0
Anguria ottoniana	False		0.0
Pseuderanthemum palauense	False		0.0
Psora pacifica	False		0.0
Psophocarpus palustris	False		0.0
Psophocarpus palmettorum	False		0.0
Pseudoleskea patens	False		0.0
Lescuraea patens	False		0.0
Pseudoleskea atrovirens sensu	False		0.0
Psychopsis papilio	False		0.0
Pseudobahia peirsonii	False		0.0
Psiguria pedata	False		0.0
Anguria cookiana	False		0.0
Anguria pedata	False		0.0
Anguria trifoliata	False		0.0
Psiguria trifoliata	False		0.0
Pseudocyphellaria perpetua	False		0.0
